record_ID,units_sold
223974,163.0
223975,107.0
223976,30.0
223977,46.0
223978,57.0
223979,103.0
223981,21.0
223982,80.0
223983,76.0
223984,78.0
223985,17.0
223986,11.0
223987,65.0
223988,43.0
223991,18.0
223992,51.0
223998,60.0
223999,47.0
224000,14.0
224001,48.0
224002,35.0
224003,90.0
224007,69.0
224008,79.0
224009,70.0
224010,58.0
224011,31.0
224014,24.0
224015,5.0
224016,35.0
224017,25.0
224018,10.0
224019,37.0
224020,60.0
224021,31.0
224025,84.0
224026,67.0
224027,52.0
224028,42.0
224029,122.0
224030,49.0
224032,36.0
224033,34.0
224036,36.0
224038,14.0
224039,26.0
224040,31.0
224041,5.0
224044,67.0
224045,48.0
224046,49.0
224047,22.0
224048,21.0
224049,33.0
224050,52.0
224051,28.0
224052,7.0
224053,11.0
224054,19.0
224056,10.0
224058,142.0
224059,83.0
224060,49.0
224063,59.0
224064,63.0
224065,98.0
224068,110.0
224069,104.0
224070,100.0
224071,17.0
224072,9.0
224074,77.0
224075,58.0
224076,22.0
224078,23.0
224079,41.0
224081,10.0
224084,15.0
224085,41.0
224086,19.0
224088,19.0
224089,30.0
224090,27.0
224094,73.0
224095,47.0
224096,45.0
224097,26.0
224098,20.0
224099,37.0
224100,44.0
224101,29.0
224104,16.0
224105,12.0
224106,13.0
224107,14.0
224108,16.0
224109,22.0
224110,24.0
224111,19.0
224115,20.0
224116,42.0
224119,14.0
224120,10.0
224123,164.0
224124,86.0
224125,47.0
224128,67.0
224129,83.0
224130,121.0
224133,24.0
224134,101.0
224135,64.0
224136,102.0
224137,23.0
224138,9.0
224139,81.0
224140,60.0
224141,31.0
224143,17.0
224144,37.0
224145,16.0
224148,59.0
224149,79.0
224150,23.0
224151,6.0
224153,20.0
224154,48.0
224155,36.0
224156,18.0
224157,21.0
224158,17.0
224159,73.0
224160,34.0
224161,46.0
224162,25.0
224163,19.0
224164,41.0
224165,52.0
224166,32.0
224167,9.0
224168,16.0
224169,16.0
224171,7.0
224172,14.0
224173,31.0
224174,35.0
224175,31.0
224178,28.0
224179,34.0
224180,12.0
224181,13.0
224183,83.0
224184,26.0
224185,45.0
224186,13.0
224187,9.0
224188,34.0
224189,58.0
224190,34.0
224192,22.0
224193,22.0
224195,5.0
224196,8.0
224197,18.0
224198,253.0
224199,202.0
224200,67.0
224201,30.0
224203,77.0
224204,100.0
224205,214.0
224209,215.0
224210,97.0
224211,187.0
224212,37.0
224213,24.0
224215,101.0
224216,90.0
224217,46.0
224218,18.0
224219,36.0
224220,72.0
224221,9.0
224222,42.0
224224,31.0
224225,108.0
224226,84.0
224228,43.0
224229,49.0
224230,76.0
224233,20.0
224234,56.0
224235,32.0
224236,50.0
224237,11.0
224238,11.0
224239,45.0
224240,28.0
224243,20.0
224244,32.0
224248,191.0
224249,105.0
224250,61.0
224251,20.0
224253,74.0
224254,96.0
224255,123.0
224257,131.0
224258,75.0
224259,133.0
224260,32.0
224261,13.0
224263,94.0
224264,74.0
224266,21.0
224267,30.0
224268,45.0
224270,29.0
224273,36.0
224277,13.0
224278,26.0
224279,37.0
224280,10.0
224281,12.0
224282,13.0
224283,49.0
224284,22.0
224285,42.0
224286,17.0
224287,11.0
224289,35.0
224290,45.0
224291,26.0
224292,14.0
224293,19.0
224294,20.0
224295,31.0
224296,30.0
224298,7.0
224299,20.0
224300,29.0
224301,10.0
224304,94.0
224305,16.0
224306,23.0
224307,13.0
224310,41.0
224311,23.0
224314,15.0
224317,37.0
224318,22.0
224320,12.0
224321,42.0
224322,53.0
224323,8.0
224326,116.0
224327,41.0
224328,86.0
224329,36.0
224330,31.0
224332,43.0
224333,61.0
224334,35.0
224335,12.0
224336,18.0
224337,20.0
224339,17.0
224340,30.0
224341,35.0
224344,11.0
224345,34.0
224346,23.0
224348,13.0
224349,35.0
224350,33.0
224351,18.0
224352,19.0
224353,28.0
224356,13.0
224361,9.0
224362,11.0
224363,24.0
224364,17.0
224365,7.0
224367,30.0
224368,19.0
224369,24.0
224372,15.0
224373,12.0
224376,8.0
224377,113.0
224378,71.0
224379,28.0
224381,37.0
224382,57.0
224383,91.0
224386,71.0
224387,40.0
224388,57.0
224389,11.0
224391,68.0
224392,34.0
224393,14.0
224394,17.0
224395,25.0
224396,46.0
224397,8.0
224399,70.0
224400,72.0
224401,21.0
224403,43.0
224404,42.0
224405,33.0
224409,43.0
224410,50.0
224411,45.0
224412,35.0
224413,42.0
224414,26.0
224415,17.0
224417,33.0
224418,30.0
224419,27.0
224422,14.0
224423,23.0
224427,64.0
224428,26.0
224429,57.0
224430,22.0
224431,18.0
224432,30.0
224433,42.0
224434,24.0
224436,11.0
224437,15.0
224440,54.0
224441,57.0
224442,21.0
224444,18.0
224445,37.0
224446,45.0
224447,14.0
224448,17.0
224449,19.0
224450,105.0
224451,32.0
224452,58.0
224453,27.0
224454,22.0
224456,48.0
224457,58.0
224458,43.0
224459,15.0
224460,16.0
224461,26.0
224462,7.0
224464,14.0
224465,19.0
224469,17.0
224470,27.0
224474,32.0
224475,24.0
224476,11.0
224479,19.0
224480,15.0
224483,14.0
224484,150.0
224485,98.0
224486,62.0
224488,44.0
224489,47.0
224490,91.0
224494,94.0
224495,54.0
224496,72.0
224497,25.0
224498,19.0
224499,66.0
224500,53.0
224501,22.0
224502,9.0
224503,16.0
224504,39.0
224506,16.0
224511,126.0
224512,90.0
224513,41.0
224516,59.0
224517,67.0
224518,123.0
224519,23.0
224522,69.0
224523,44.0
224524,73.0
224527,66.0
224528,32.0
224529,14.0
224531,20.0
224532,32.0
224533,33.0
224535,70.0
224536,61.0
224537,33.0
224539,18.0
224540,32.0
224541,58.0
224542,14.0
224543,13.0
224544,18.0
224545,93.0
224546,29.0
224547,56.0
224548,34.0
224549,28.0
224550,35.0
224551,54.0
224552,31.0
224553,13.0
224554,26.0
224555,29.0
224556,6.0
224557,10.0
224559,14.0
224560,30.0
224561,22.0
224563,8.0
224564,19.0
224565,31.0
224566,16.0
224567,13.0
224568,51.0
224569,18.0
224570,25.0
224571,26.0
224572,34.0
224573,19.0
224575,17.0
224576,16.0
224577,5.0
224585,22.0
224589,73.0
224590,42.0
224591,20.0
224593,20.0
224594,39.0
224595,60.0
224596,50.0
224597,24.0
224598,45.0
224599,13.0
224601,33.0
224602,24.0
224603,13.0
224606,26.0
224608,6.0
224609,49.0
224610,32.0
224611,9.0
224612,22.0
224613,34.0
224614,8.0
224615,64.0
224616,25.0
224617,43.0
224618,22.0
224619,16.0
224620,33.0
224621,35.0
224622,21.0
224623,10.0
224624,14.0
224625,21.0
224627,17.0
224628,29.0
224629,184.0
224630,138.0
224631,83.0
224634,58.0
224635,73.0
224636,109.0
224639,22.0
224640,125.0
224641,66.0
224642,125.0
224643,35.0
224647,70.0
224648,58.0
224649,84.0
224651,18.0
224652,45.0
224654,17.0
224655,25.0
224657,8.0
224659,10.0
224660,26.0
224662,9.0
224664,63.0
224665,24.0
224666,21.0
224667,21.0
224668,72.0
224669,33.0
224675,88.0
224676,76.0
224677,45.0
224679,41.0
224680,52.0
224681,77.0
224685,60.0
224686,33.0
224687,52.0
224689,39.0
224690,34.0
224692,14.0
224694,33.0
224695,7.0
224697,124.0
224698,82.0
224699,29.0
224700,38.0
224701,39.0
224702,79.0
224704,67.0
224705,32.0
224706,66.0
224707,33.0
224708,25.0
224709,66.0
224710,36.0
224711,19.0
224713,16.0
224714,39.0
224715,5.0
224716,16.0
224719,13.0
224723,32.0
224726,12.0
224727,47.0
224728,32.0
224730,13.0
224732,37.0
224733,21.0
224735,18.0
224736,21.0
224737,60.0
224738,38.0
224739,12.0
224740,10.0
224742,112.0
224743,38.0
224744,74.0
224745,33.0
224746,26.0
224749,48.0
224750,42.0
224751,23.0
224753,21.0
224754,21.0
224758,26.0
224760,9.0
224761,13.0
224762,39.0
224763,33.0
224765,17.0
224766,18.0
224767,40.0
224768,23.0
224769,27.0
224771,9.0
224772,29.0
224773,26.0
224774,15.0
224777,172.0
224778,109.0
224779,23.0
224782,60.0
224783,66.0
224784,112.0
224787,22.0
224788,88.0
224789,38.0
224790,91.0
224791,15.0
224792,7.0
224793,66.0
224794,45.0
224795,19.0
224797,29.0
224798,37.0
224799,7.0
224802,113.0
224803,27.0
224804,8.0
224807,8.0
224808,42.0
224809,26.0
224810,9.0
224811,9.0
224812,9.0
224813,47.0
224814,59.0
224815,34.0
224816,10.0
224817,9.0
224819,45.0
224820,29.0
224821,13.0
224822,15.0
224823,19.0
224824,62.0
224825,57.0
224826,11.0
224827,13.0
224828,26.0
224829,43.0
224830,15.0
224831,14.0
224832,20.0
224833,60.0
224834,21.0
224835,39.0
224836,16.0
224837,13.0
224838,37.0
224839,47.0
224840,29.0
224842,16.0
224843,21.0
224845,10.0
224846,32.0
224847,31.0
224849,16.0
224850,42.0
224851,27.0
224854,47.0
224855,19.0
224856,37.0
224858,23.0
224859,27.0
224863,7.0
224864,6.0
224865,9.0
224866,16.0
224867,59.0
224868,47.0
224869,18.0
224870,15.0
224871,29.0
224872,31.0
224873,9.0
224874,9.0
224875,10.0
224876,45.0
224877,16.0
224878,37.0
224880,15.0
224881,33.0
224882,28.0
224883,20.0
224886,13.0
224887,7.0
224889,14.0
224890,59.0
224891,48.0
224892,30.0
224894,21.0
224895,27.0
224896,54.0
224899,21.0
224900,35.0
224901,25.0
224902,39.0
224903,40.0
224904,12.0
224909,59.0
224910,42.0
224911,21.0
224912,39.0
224913,47.0
224916,31.0
224917,60.0
224918,44.0
224921,35.0
224922,11.0
224926,9.0
224927,67.0
224928,38.0
224929,14.0
224931,29.0
224932,37.0
224933,48.0
224934,64.0
224935,42.0
224936,58.0
224939,34.0
224940,56.0
224941,17.0
224943,21.0
224944,26.0
224945,4.0
224946,25.0
224949,15.0
224950,14.0
224951,9.0
224952,18.0
224957,40.0
224958,26.0
224960,20.0
224961,41.0
224962,23.0
224965,39.0
224966,27.0
224967,7.0
224969,16.0
224971,42.0
224972,26.0
224973,29.0
224974,18.0
224975,14.0
224976,27.0
224977,29.0
224978,15.0
224981,12.0
224983,10.0
224985,36.0
224986,38.0
224987,20.0
224988,10.0
224990,14.0
224991,24.0
224992,35.0
224993,8.0
224994,12.0
224995,67.0
224996,24.0
224997,39.0
224999,9.0
225000,30.0
225001,45.0
225002,25.0
225004,15.0
225005,18.0
225008,17.0
225013,30.0
225014,18.0
225015,15.0
225016,21.0
225017,18.0
225018,41.0
225019,41.0
225020,22.0
225021,18.0
225022,22.0
225026,7.0
225027,25.0
225028,20.0
225029,11.0
225030,7.0
225031,20.0
225032,17.0
225033,8.0
225034,11.0
225035,58.0
225036,19.0
225037,30.0
225038,14.0
225041,45.0
225042,34.0
225045,18.0
225047,54.0
225048,44.0
225051,15.0
225052,22.0
225053,31.0
225054,10.0
225055,12.0
225056,12.0
225057,57.0
225058,29.0
225059,40.0
225060,28.0
225061,19.0
225062,41.0
225063,26.0
225064,24.0
225066,7.0
225067,16.0
225068,11.0
225069,146.0
225070,118.0
225071,41.0
225073,52.0
225074,65.0
225075,97.0
225078,25.0
225079,89.0
225080,72.0
225081,74.0
225084,61.0
225085,41.0
225089,38.0
225093,36.0
225094,31.0
225095,11.0
225097,12.0
225098,25.0
225099,23.0
225102,51.0
225103,46.0
225104,37.0
225105,26.0
225106,21.0
225107,37.0
225108,24.0
225112,11.0
225114,20.0
225115,19.0
225117,11.0
225118,19.0
225119,40.0
225120,28.0
225123,88.0
225124,30.0
225125,36.0
225126,22.0
225127,72.0
225128,37.0
225131,16.0
225134,43.0
225135,43.0
225136,20.0
225138,19.0
225139,39.0
225140,47.0
225141,19.0
225142,18.0
225143,20.0
225144,60.0
225145,35.0
225146,45.0
225147,17.0
225149,34.0
225150,25.0
225151,16.0
225152,12.0
225153,21.0
225154,16.0
225156,61.0
225157,49.0
225160,25.0
225161,32.0
225162,45.0
225164,39.0
225165,23.0
225166,37.0
225169,44.0
225173,27.0
225176,97.0
225177,73.0
225178,28.0
225180,40.0
225181,48.0
225182,60.0
225186,51.0
225187,44.0
225188,58.0
225189,55.0
225190,43.0
225191,20.0
225194,28.0
225196,201.0
225197,121.0
225198,57.0
225201,61.0
225202,62.0
225203,119.0
225205,109.0
225206,90.0
225207,98.0
225208,37.0
225209,28.0
225211,74.0
225212,59.0
225213,33.0
225214,17.0
225215,19.0
225216,53.0
225217,6.0
225218,20.0
225221,205.0
225222,146.0
225223,53.0
225224,16.0
225226,77.0
225227,75.0
225228,136.0
225232,115.0
225233,58.0
225234,104.0
225235,18.0
225236,12.0
225238,85.0
225239,48.0
225240,27.0
225241,16.0
225242,28.0
225243,40.0
225245,13.0
225249,18.0
225250,18.0
225251,5.0
225252,12.0
225253,8.0
225254,25.0
225255,26.0
225258,66.0
225259,24.0
225260,27.0
225261,11.0
225262,25.0
225264,32.0
225267,16.0
225269,24.0
225270,27.0
225272,8.0
225273,21.0
225274,16.0
225277,40.0
225278,28.0
225279,14.0
225282,19.0
225283,45.0
225284,29.0
225286,8.0
225287,12.0
225288,9.0
225291,10.0
225293,20.0
225295,17.0
225297,16.0
225300,117.0
225301,77.0
225302,35.0
225303,27.0
225304,43.0
225305,67.0
225309,61.0
225310,36.0
225311,56.0
225312,25.0
225313,9.0
225314,50.0
225315,46.0
225317,13.0
225318,21.0
225319,34.0
225322,66.0
225323,29.0
225326,30.0
225327,36.0
225330,43.0
225331,24.0
225332,47.0
225335,33.0
225336,17.0
225337,8.0
225340,25.0
225343,145.0
225344,77.0
225345,37.0
225347,35.0
225348,56.0
225349,85.0
225352,81.0
225353,40.0
225354,64.0
225355,23.0
225357,41.0
225358,39.0
225359,16.0
225361,18.0
225362,35.0
225364,17.0
225365,19.0
225370,24.0
225371,17.0
225374,10.0
225375,68.0
225376,40.0
225377,25.0
225378,8.0
225380,15.0
225382,32.0
225384,13.0
225387,27.0
225388,29.0
225391,9.0
225392,18.0
225394,56.0
225395,19.0
225396,37.0
225397,25.0
225398,19.0
225399,41.0
225400,38.0
225401,24.0
225403,7.0
225404,12.0
225406,8.0
225407,19.0
225408,16.0
225412,14.0
225413,38.0
225414,23.0
225415,8.0
225416,11.0
225417,10.0
225418,41.0
225419,34.0
225420,22.0
225423,25.0
225424,26.0
225425,17.0
225428,146.0
225429,81.0
225430,47.0
225431,35.0
225432,23.0
225433,64.0
225434,97.0
225435,128.0
225437,9.0
225438,18.0
225439,174.0
225440,97.0
225441,156.0
225442,34.0
225443,19.0
225446,85.0
225447,76.0
225448,30.0
225450,37.0
225451,52.0
225452,6.0
225453,27.0
225454,47.0
225456,64.0
225457,41.0
225458,17.0
225460,53.0
225461,43.0
225462,56.0
225463,26.0
225466,39.0
225467,58.0
225468,53.0
225469,51.0
225470,30.0
225471,16.0
225473,37.0
225474,27.0
225475,86.0
225476,69.0
225477,27.0
225478,37.0
225479,38.0
225480,58.0
225484,45.0
225485,56.0
225486,54.0
225487,66.0
225488,49.0
225492,27.0
225493,4.0
225495,206.0
225496,126.0
225497,77.0
225500,79.0
225501,84.0
225502,120.0
225503,18.0
225505,156.0
225506,87.0
225507,138.0
225508,31.0
225512,92.0
225513,108.0
225514,46.0
225516,38.0
225517,58.0
225518,21.0
225521,72.0
225522,60.0
225523,16.0
225524,13.0
225525,31.0
225526,54.0
225527,12.0
225528,13.0
225529,17.0
225530,126.0
225531,32.0
225532,52.0
225533,38.0
225534,33.0
225536,49.0
225537,79.0
225538,64.0
225540,15.0
225541,27.0
225542,6.0
225544,16.0
225548,24.0
225549,23.0
225550,7.0
225551,10.0
225552,56.0
225553,40.0
225554,25.0
225555,5.0
225556,27.0
225557,71.0
225558,38.0
225561,18.0
225563,35.0
225564,48.0
225566,13.0
225567,28.0
225568,23.0
225570,15.0
225572,38.0
225573,22.0
225574,20.0
225576,19.0
225577,18.0
225578,19.0
225581,50.0
225582,47.0
225583,9.0
225585,18.0
225586,32.0
225587,49.0
225588,15.0
225589,20.0
225590,25.0
225591,60.0
225592,24.0
225593,36.0
225594,23.0
225595,17.0
225596,36.0
225597,29.0
225598,24.0
225600,16.0
225601,17.0
225603,149.0
225604,99.0
225605,28.0
225606,43.0
225607,55.0
225608,111.0
225610,20.0
225611,66.0
225612,105.0
225613,66.0
225614,19.0
225615,11.0
225616,66.0
225617,39.0
225620,24.0
225621,38.0
225627,60.0
225628,49.0
225629,14.0
225630,46.0
225631,34.0
225632,88.0
225636,59.0
225637,38.0
225638,59.0
225639,56.0
225640,30.0
225643,23.0
225644,5.0
225645,34.0
225646,25.0
225647,10.0
225648,34.0
225649,59.0
225650,30.0
225654,76.0
225655,50.0
225656,44.0
225657,37.0
225658,106.0
225659,53.0
225661,38.0
225662,34.0
225665,36.0
225667,7.0
225668,23.0
225669,30.0
225670,4.0
225673,63.0
225674,19.0
225675,48.0
225676,20.0
225677,21.0
225678,34.0
225679,45.0
225680,26.0
225681,5.0
225682,11.0
225683,17.0
225685,9.0
225687,139.0
225688,79.0
225689,47.0
225692,55.0
225693,58.0
225694,96.0
225697,91.0
225698,46.0
225699,92.0
225700,18.0
225701,9.0
225703,75.0
225704,57.0
225705,22.0
225707,24.0
225708,42.0
225710,9.0
225713,14.0
225714,37.0
225715,19.0
225717,17.0
225718,26.0
225719,25.0
225723,72.0
225724,23.0
225725,45.0
225726,26.0
225727,20.0
225728,35.0
225729,44.0
225730,27.0
225733,15.0
225734,10.0
225735,11.0
225736,15.0
225737,19.0
225738,25.0
225739,24.0
225740,21.0
225744,21.0
225745,36.0
225748,12.0
225749,11.0
225752,169.0
225753,87.0
225754,47.0
225757,72.0
225758,85.0
225759,128.0
225762,16.0
225763,101.0
225764,56.0
225765,90.0
225766,23.0
225767,9.0
225768,62.0
225769,44.0
225770,32.0
225772,17.0
225773,46.0
225774,17.0
225777,59.0
225778,81.0
225779,21.0
225780,8.0
225782,20.0
225783,49.0
225784,40.0
225785,18.0
225786,22.0
225787,17.0
225788,80.0
225789,29.0
225790,43.0
225791,24.0
225792,19.0
225793,37.0
225794,48.0
225795,32.0
225796,9.0
225797,17.0
225798,17.0
225800,7.0
225801,9.0
225802,21.0
225803,34.0
225804,30.0
225807,27.0
225808,27.0
225809,12.0
225810,13.0
225812,74.0
225813,22.0
225814,34.0
225815,14.0
225816,10.0
225818,30.0
225819,59.0
225820,34.0
225822,22.0
225823,23.0
225825,6.0
225826,8.0
225827,14.0
225828,265.0
225829,206.0
225830,88.0
225831,33.0
225833,67.0
225834,99.0
225835,216.0
225839,221.0
225840,81.0
225841,174.0
225842,38.0
225843,25.0
225845,88.0
225846,67.0
225847,48.0
225848,19.0
225849,38.0
225850,69.0
225851,9.0
225852,43.0
225854,18.0
225855,105.0
225856,84.0
225858,38.0
225859,51.0
225860,69.0
225863,17.0
225864,58.0
225865,30.0
225866,47.0
225867,11.0
225868,8.0
225869,41.0
225870,22.0
225873,21.0
225874,33.0
225877,195.0
225878,108.0
225879,59.0
225880,23.0
225882,74.0
225883,89.0
225884,118.0
225886,134.0
225887,67.0
225888,134.0
225889,31.0
225890,12.0
225892,70.0
225893,63.0
225895,22.0
225896,31.0
225897,45.0
225899,29.0
225902,35.0
225906,13.0
225907,24.0
225908,28.0
225909,12.0
225910,14.0
225911,14.0
225912,50.0
225913,22.0
225914,36.0
225915,18.0
225916,12.0
225918,33.0
225919,45.0
225920,26.0
225921,14.0
225922,20.0
225923,22.0
225924,28.0
225925,27.0
225927,7.0
225928,22.0
225929,23.0
225930,10.0
225933,44.0
225934,17.0
225935,24.0
225936,13.0
225939,33.0
225940,25.0
225943,16.0
225946,37.0
225947,20.0
225950,14.0
225951,43.0
225952,47.0
225953,8.0
225956,118.0
225957,39.0
225958,76.0
225959,37.0
225960,33.0
225962,37.0
225963,62.0
225964,36.0
225965,12.0
225966,18.0
225967,21.0
225968,18.0
225969,27.0
225970,33.0
225973,13.0
225974,38.0
225975,24.0
225977,13.0
225978,35.0
225979,29.0
225980,21.0
225981,17.0
225982,25.0
225985,13.0
225990,9.0
225991,11.0
225992,24.0
225993,18.0
225994,8.0
225996,29.0
225997,13.0
225998,16.0
226001,14.0
226002,13.0
226005,8.0
226006,111.0
226007,71.0
226008,30.0
226010,38.0
226011,57.0
226012,84.0
226015,69.0
226016,40.0
226017,50.0
226018,11.0
226020,55.0
226021,28.0
226022,19.0
226023,19.0
226024,27.0
226025,47.0
226026,8.0
226028,71.0
226029,70.0
226030,13.0
226032,41.0
226033,44.0
226034,31.0
226038,43.0
226039,50.0
226040,42.0
226041,29.0
226042,42.0
226043,24.0
226044,18.0
226046,32.0
226047,32.0
226048,28.0
226051,16.0
226052,23.0
226056,71.0
226057,23.0
226058,55.0
226059,21.0
226060,19.0
226061,26.0
226062,44.0
226063,24.0
226065,11.0
226066,17.0
226069,51.0
226070,57.0
226071,26.0
226073,19.0
226074,39.0
226075,44.0
226076,15.0
226077,19.0
226078,24.0
226079,102.0
226080,32.0
226081,52.0
226082,28.0
226083,24.0
226085,44.0
226086,55.0
226087,45.0
226088,16.0
226089,17.0
226090,28.0
226091,7.0
226093,16.0
226094,18.0
226098,18.0
226099,21.0
226103,32.0
226104,31.0
226105,18.0
226108,17.0
226109,15.0
226112,15.0
226113,159.0
226114,100.0
226115,60.0
226117,45.0
226118,47.0
226119,81.0
226123,96.0
226124,47.0
226125,70.0
226126,26.0
226127,20.0
226128,55.0
226129,36.0
226130,22.0
226131,9.0
226132,17.0
226133,39.0
226135,16.0
226140,132.0
226141,91.0
226142,47.0
226145,59.0
226146,63.0
226147,114.0
226148,23.0
226151,60.0
226152,41.0
226153,66.0
226156,54.0
226157,27.0
226158,15.0
226160,21.0
226161,33.0
226162,26.0
226164,66.0
226165,61.0
226166,34.0
226168,19.0
226169,37.0
226170,52.0
226171,14.0
226172,13.0
226173,18.0
226174,84.0
226175,26.0
226176,56.0
226177,35.0
226178,32.0
226179,34.0
226180,55.0
226181,30.0
226182,10.0
226183,23.0
226184,25.0
226185,6.0
226186,11.0
226188,16.0
226189,32.0
226190,22.0
226192,9.0
226193,22.0
226194,21.0
226195,15.0
226197,13.0
226198,48.0
226199,16.0
226200,27.0
226201,25.0
226202,33.0
226203,20.0
226205,18.0
226206,17.0
226207,7.0
226215,25.0
226219,71.0
226220,44.0
226221,26.0
226223,22.0
226224,42.0
226225,64.0
226227,46.0
226228,20.0
226229,45.0
226230,13.0
226232,28.0
226233,22.0
226234,13.0
226237,28.0
226239,7.0
226240,50.0
226241,31.0
226242,9.0
226243,21.0
226244,34.0
226245,9.0
226246,65.0
226247,23.0
226248,35.0
226249,21.0
226250,17.0
226251,30.0
226252,35.0
226253,22.0
226254,9.0
226255,14.0
226256,21.0
226259,11.0
226260,20.0
226261,187.0
226262,151.0
226263,79.0
226266,55.0
226267,75.0
226268,110.0
226271,24.0
226272,125.0
226273,56.0
226274,115.0
226275,34.0
226279,59.0
226280,55.0
226281,87.0
226283,19.0
226284,45.0
226286,18.0
226287,19.0
226289,8.0
226291,9.0
226292,28.0
226294,9.0
226296,61.0
226297,19.0
226298,22.0
226299,18.0
226300,68.0
226301,34.0
226307,90.0
226308,76.0
226309,43.0
226311,50.0
226312,56.0
226313,74.0
226317,51.0
226318,32.0
226319,46.0
226321,31.0
226322,34.0
226324,14.0
226326,33.0
226327,8.0
226329,123.0
226330,80.0
226331,30.0
226332,34.0
226333,41.0
226334,74.0
226336,64.0
226337,33.0
226338,59.0
226339,26.0
226340,22.0
226341,54.0
226342,31.0
226343,20.0
226345,17.0
226346,40.0
226347,5.0
226348,16.0
226351,13.0
226356,33.0
226359,12.0
226360,48.0
226361,28.0
226364,13.0
226366,39.0
226367,22.0
226369,18.0
226370,21.0
226371,58.0
226372,41.0
226373,11.0
226374,13.0
226376,118.0
226377,37.0
226378,79.0
226379,33.0
226380,26.0
226383,43.0
226384,41.0
226385,23.0
226387,22.0
226388,23.0
226392,27.0
226394,10.0
226395,11.0
226396,41.0
226397,34.0
226399,17.0
226400,17.0
226401,40.0
226402,20.0
226403,24.0
226405,10.0
226406,26.0
226407,24.0
226408,13.0
226411,177.0
226412,108.0
226413,27.0
226416,57.0
226417,65.0
226418,116.0
226421,23.0
226422,89.0
226423,37.0
226424,82.0
226425,14.0
226426,7.0
226427,55.0
226428,36.0
226429,19.0
226431,31.0
226432,39.0
226434,7.0
226437,109.0
226438,25.0
226439,9.0
226442,8.0
226443,40.0
226444,21.0
226445,10.0
226446,10.0
226447,9.0
226448,46.0
226449,20.0
226450,35.0
226451,10.0
226452,9.0
226454,45.0
226455,30.0
226456,13.0
226457,15.0
226458,20.0
226460,72.0
226461,59.0
226462,15.0
226463,14.0
226464,27.0
226465,33.0
226466,14.0
226467,14.0
226468,20.0
226469,65.0
226470,27.0
226471,37.0
226472,16.0
226473,13.0
226474,34.0
226475,48.0
226476,30.0
226478,16.0
226479,21.0
226481,11.0
226482,31.0
226483,33.0
226485,17.0
226486,47.0
226487,27.0
226490,53.0
226491,16.0
226492,35.0
226495,22.0
226496,23.0
226500,9.0
226501,7.0
226502,9.0
226503,16.0
226504,56.0
226505,46.0
226506,19.0
226507,15.0
226508,29.0
226509,33.0
226510,11.0
226511,10.0
226512,10.0
226513,44.0
226514,16.0
226515,39.0
226517,16.0
226518,30.0
226519,29.0
226520,20.0
226523,13.0
226524,8.0
226526,11.0
226527,68.0
226528,42.0
226529,32.0
226531,22.0
226532,31.0
226533,56.0
226536,23.0
226537,34.0
226538,22.0
226539,30.0
226540,32.0
226541,11.0
226546,63.0
226547,44.0
226548,23.0
226549,43.0
226550,50.0
226552,31.0
226553,25.0
226554,43.0
226557,29.0
226558,11.0
226562,10.0
226563,68.0
226564,38.0
226565,14.0
226567,28.0
226568,44.0
226569,50.0
226570,65.0
226571,39.0
226572,56.0
226575,30.0
226576,51.0
226577,17.0
226579,19.0
226580,23.0
226581,4.0
226582,18.0
226585,18.0
226586,14.0
226587,11.0
226588,19.0
226593,40.0
226594,22.0
226596,18.0
226597,38.0
226598,25.0
226601,38.0
226602,28.0
226603,7.0
226605,12.0
226607,45.0
226608,21.0
226609,32.0
226610,19.0
226611,14.0
226612,24.0
226613,28.0
226614,16.0
226617,12.0
226619,10.0
226621,34.0
226622,36.0
226623,19.0
226624,11.0
226626,13.0
226627,24.0
226628,28.0
226629,9.0
226631,13.0
226632,61.0
226633,22.0
226634,39.0
226636,9.0
226637,28.0
226638,44.0
226639,26.0
226641,16.0
226642,19.0
226645,17.0
226650,29.0
226651,16.0
226652,16.0
226653,21.0
226654,16.0
226655,41.0
226656,29.0
226657,26.0
226658,17.0
226659,23.0
226663,7.0
226664,26.0
226665,23.0
226666,7.0
226667,6.0
226668,23.0
226669,14.0
226670,9.0
226671,12.0
226672,59.0
226673,17.0
226674,30.0
226675,15.0
226677,44.0
226678,34.0
226681,18.0
226683,56.0
226684,46.0
226687,16.0
226688,24.0
226689,34.0
226690,10.0
226691,12.0
226692,12.0
226693,58.0
226694,28.0
226695,41.0
226696,29.0
226697,20.0
226698,38.0
226699,27.0
226700,24.0
226702,8.0
226703,16.0
226704,12.0
226705,153.0
226706,121.0
226707,41.0
226709,57.0
226710,70.0
226711,105.0
226714,25.0
226715,84.0
226716,69.0
226717,66.0
226720,47.0
226721,31.0
226725,38.0
226729,37.0
226730,31.0
226731,19.0
226733,12.0
226734,25.0
226735,26.0
226738,53.0
226739,22.0
226740,35.0
226741,25.0
226742,21.0
226743,33.0
226744,23.0
226748,12.0
226750,20.0
226751,17.0
226753,11.0
226754,19.0
226755,46.0
226756,31.0
226759,81.0
226760,27.0
226761,25.0
226763,21.0
226764,70.0
226765,35.0
226768,16.0
226771,42.0
226772,43.0
226773,21.0
226775,20.0
226776,39.0
226777,52.0
226778,20.0
226779,19.0
226780,21.0
226781,63.0
226782,34.0
226783,38.0
226784,18.0
226785,30.0
226786,24.0
